date,Q,P,PET,T
2007-11-05,0,0,8.16,18.88
2007-11-06,0,2.64,7.96,15.15
2007-11-07,0,0,9.11,17.22
2007-11-08,0,0,8.74,19.68
2007-11-09,0,0,9.41,21.82
2007-11-10,0,0,12.24,23.99
2007-11-11,0,0,12.09,25.56
2007-11-12,0,0.01,11.89,26.38
2007-11-13,0,0.16,9.68,26.14
2007-11-14,0,0.12,9.87,25.53
2007-11-15,0,0.01,9.15,24.66
2007-11-16,0,0.01,10.05,24.77
2007-11-17,0,0.04,10.69,26.49
2007-11-18,0,0.02,9.45,25.83
2007-11-19,0,8.43,5.67,21.99
2007-11-20,0,1.45,7.95,21.91
2007-11-21,0,0,9.84,21.1
2007-11-22,0,0,9.81,19.07
2007-11-23,0,0,9.25,18.68
2007-11-24,0,0,8.59,19.86
2007-11-25,0,0,9.31,21.41
2007-11-26,0,0,9.73,22.22
2007-11-27,0,0,10.83,22.68
2007-11-28,0,0,10.58,23.28
2007-11-29,0,0,9.76,21.99
2007-11-30,0,0,10.31,21.97
2007-12-01,0,0,10.11,23.25
2007-12-02,0,0,10,23.02
2007-12-03,0,0,9.99,22.77
2007-12-04,0,0,10.25,22.79
2007-12-05,0,0,9.46,22.06
2007-12-06,0,0,9.81,22.17
2007-12-07,0,0,9.32,22.05
2007-12-08,0,0,9.59,21.92
2007-12-09,0,0,9.51,21.87
2007-12-10,0,0,9.23,21.03
2007-12-11,0,0,9.3,21.46
2007-12-12,0,0,11.23,23.77
2007-12-13,0,0,11.23,25.35
2007-12-14,0,0,9.72,24.82
2007-12-15,0,0,9.55,21.91
2007-12-16,0,0,10.01,19.66
2007-12-17,0,0,9.33,20.3
2007-12-18,0,0,10.4,23.32
2007-12-19,0,0.02,9.97,22.6
2007-12-20,0,0.08,9.9,22.85
2007-12-21,0,0.01,8.56,23.72
2007-12-22,0,0.03,9.9,24.21
2007-12-23,0,3.09,8.52,23.05
2007-12-24,0,0.51,7.93,22.11
2007-12-25,0,0,9.95,20.04
2007-12-26,0,0,9.59,21.12
2007-12-27,0,0,9.85,23.52
2007-12-28,0,0,11.35,26.25
2007-12-29,0,0.04,10.46,26.23
2007-12-30,0,0.01,10.29,25.98
2007-12-31,0,0,10.91,26.38
2008-01-01,0,0.12,11.25,25.98
2008-01-02,0,0,10.31,25.47
2008-01-03,0,0,9.8,24.61
2008-01-04,0,0,10.09,24.72
2008-01-05,0,0,9.85,23.74
2008-01-06,0,0.02,10.02,23.89
2008-01-07,0,0,11.1,24.61
2008-01-08,0,0,11.17,24.74
2008-01-09,0,0,12.05,25.75
2008-01-10,0,0,11.69,26.17
2008-01-11,0,0.01,10.97,25.59
2008-01-12,0,6.43,6.44,20.99
2008-01-13,0,0.63,8.18,20.88
2008-01-14,0,0,9.91,21.88
2008-01-15,0,0,9.31,22.5
2008-01-16,0,2.55,8.91,23.98
2008-01-17,0,5.75,7.97,23.05
2008-01-18,0,16.62,6.96,22.06
2008-01-19,0,14.39,6.52,20.78
2008-01-20,0,5.53,6.12,20.17
2008-01-21,0.18,12.05,5.55,19.43
2008-01-22,0,0.36,7.58,20.57
2008-01-23,0,0.01,9.58,21.93
2008-01-24,0,0,8.88,22.6
2008-01-25,0,0.1,9.32,23.49
2008-01-26,0,6.01,8.19,21.47
2008-01-27,0,1.14,9.2,21.92
2008-01-28,0,0.08,7.9,22.62
2008-01-29,0,0.05,8.72,23.34
2008-01-30,0,0.03,9.79,24.4
2008-01-31,0,0,11.08,24.8
2008-02-01,0,0.03,11.76,25.05
2008-02-02,0,0,11.59,25.36
2008-02-03,0,0,11.21,25.03
2008-02-04,0,0.04,9.83,25.44
2008-02-05,0,0.34,10.88,24.45
2008-02-06,0,4.08,9.78,23.92
2008-02-07,0,0.28,9.9,22.45
2008-02-08,0,14.61,5.89,19.63
2008-02-09,0,24.58,5.38,18.33
2008-02-10,0,39.09,2.78,17.86
2008-02-11,0,4.49,4.25,18.89
2008-02-12,0.01,1.07,5.94,19.5
2008-02-13,0,20.68,4.96,19.04
2008-02-14,0.51,3.98,4.28,19.42
2008-02-15,0.54,12.51,5.94,20.34
2008-02-16,0,13.2,4.96,20.15
2008-02-17,0.15,1.22,6.21,20.66
2008-02-18,0,3.91,5.38,19.71
2008-02-19,0.01,0.18,7.46,20.84
2008-02-20,0,0.05,6.82,21.3
2008-02-21,0,1.12,7.32,21.43
2008-02-22,0,3.62,7.55,20.63
2008-02-23,0,14.79,4.59,19.26
2008-02-24,0,0.57,5.83,19.66
2008-02-25,0,35.67,3.94,18.85
2008-02-26,0,3.6,5.33,19.75
2008-02-27,0,3.46,5.43,19.34
2008-02-28,0,15.85,4.9,18.31
2008-02-29,0,9.69,5.12,19.37
2008-03-01,0,12.72,5.57,19.35
2008-03-02,0,5.13,6.02,19.46
2008-03-03,0.16,1.9,6.84,20.49
2008-03-04,0.01,0.73,6.76,20.42
2008-03-05,0,1.14,6.74,20.38
2008-03-06,0.01,2.23,6.99,20.5
2008-03-07,0,2.54,6.83,19.84
2008-03-08,0.04,1.95,6.2,19.33
2008-03-09,0,1.63,5.79,19.24
2008-03-10,0,3.16,5.59,19.02
2008-03-11,0,17,4.14,18.55
2008-03-12,0.17,2.53,3.68,18.23
2008-03-13,0.12,8.6,1.87,17.2
2008-03-14,0.04,10.7,2.33,17.22
2008-03-15,0.06,0.83,5.13,17.94
2008-03-16,0,0.29,6.92,18.47
2008-03-17,0,0,6.21,18.55
2008-03-18,0,0,6.63,19.47
2008-03-19,0,0.01,6.03,18.99
2008-03-20,0,0.01,5.32,18.98
2008-03-21,0,0.89,4.83,19.17
2008-03-22,0,0,5.65,20.31
2008-03-23,0,0.03,5.27,20.21
2008-03-24,0,0,6.27,20.75
2008-03-25,0,0.06,5.4,20.15
2008-03-26,0,2.78,5.16,18.52
2008-03-27,0,7.96,6.25,17.26
2008-03-28,0,4.32,3.43,16.54
2008-03-29,0,0.37,5.85,17.74
2008-03-30,0,0.8,5.93,18.2
2008-03-31,0,1.07,6.46,18.35
2008-04-01,0,0.21,6.68,19.19
2008-04-02,0,0.16,6.08,19.04
2008-04-03,0,0.25,6.03,19.34
2008-04-04,0,0.02,6.43,19.17
2008-04-05,0,0.27,6.14,18.58
2008-04-06,0,0.05,5.65,18.21
2008-04-07,0,0,6.52,18.33
2008-04-08,0,0.03,6.33,19.3
2008-04-09,0,0.02,7.08,20.14
2008-04-10,0,0.18,6.65,19.35
2008-04-11,0,1.94,5.4,18.26
2008-04-12,0,0.04,5.6,18.29
2008-04-13,0,0.02,6.32,18.29
2008-04-14,0,0,6.29,18.49
2008-04-15,0,0.01,5.91,19.15
2008-04-16,0,0,6.05,19.22
2008-04-17,0,0.02,6.45,18.89
2008-04-18,0,0,6.35,19.21
2008-04-19,0,0,6.77,17.73
2008-04-20,0,0,7.98,15.15
2008-04-21,0,0,8.09,15.01
2008-04-22,0,0,7.4,16.91
2008-04-23,0,0,6.92,16.43
2008-04-24,0,0,6.89,16.6
2008-04-25,0,0,6.63,17.19
2008-04-26,0,0,6.08,18.14
2008-04-27,0,0,5.58,18.51
2008-04-28,0,0,5.68,18.38
2008-04-29,0,0,6.04,18.14
2008-04-30,0,0,6.1,18.2
2008-05-01,0,0,6.44,18.02
2008-05-02,0,0,7.39,15.92
2008-05-03,0,0,5.84,13.04
2008-05-04,0,0,4.63,14.19
2008-05-05,0,0,7.24,15.54
2008-05-06,0,0,6.28,16.22
2008-05-07,0,0,6.79,17.37
2008-05-08,0,0.16,5.26,18.23
2008-05-09,0,0,5.2,18.55
2008-05-10,0,0,5.75,18.97
2008-05-11,0,0,5.1,18.99
2008-05-12,0,0,5.15,19.02
2008-05-13,0,0,6,19.33
2008-05-14,0,0,7.07,19.41
2008-05-15,0,0,6.98,18.73
2008-05-16,0,0,5.75,17.64
2008-05-17,0,0,6.8,17.82
2008-05-18,0,0,7.01,17.11
2008-05-19,0,0,6.5,16.04
2008-05-20,0,0,6.28,15.91
2008-05-21,0,0,4.74,15.68
2008-05-22,0,0.01,5.42,15.9
2008-05-23,0,0.01,5.66,15.13
2008-05-24,0,0,5.23,14.39
2008-05-25,0,0,5.05,14.16
2008-05-26,0,0,5.15,16.01
2008-05-27,0,0,4.81,16.02
2008-05-28,0,0,5.56,15.98
2008-05-29,0,0,7.51,16.78
2008-05-30,0,0,6.49,15.74
2008-05-31,0,0,4.67,14.96
2008-06-01,0,0,5.36,15
2008-06-02,0,0,4.5,14.65
2008-06-03,0,0,4.27,13.57
2008-06-04,0,0,4.71,12.25
2008-06-05,0,0,4.24,14.06
2008-06-06,0,0,4.34,14.57
2008-06-07,0,0,4.2,14.38
2008-06-08,0,0,5.22,13.51
2008-06-09,0,0,6.46,14.26
2008-06-10,0,0,6.25,14.06
2008-06-11,0,0,5.23,13.41
2008-06-12,0,0,4.38,12.88
2008-06-13,0,0,4.75,13.52
2008-06-14,0,0,5.18,13.49
2008-06-15,0,0,5.09,13.1
2008-06-16,0,0,4.7,12.78
2008-06-17,0,0.19,5.65,13.41
2008-06-18,0,0,4.37,11.53
2008-06-19,0,0,4.74,11.25
2008-06-20,0,0,4.08,11.54
2008-06-21,0,0,3.71,11.55
2008-06-22,0,0,4.71,13.69
2008-06-23,0,0,4.64,14.97
2008-06-24,0,0,5.21,14.7
2008-06-25,0,0,5.29,14.12
2008-06-26,0,0,4.68,13.42
2008-06-27,0,0,4.24,12.82
2008-06-28,0,0,4.2,12.86
2008-06-29,0,0,4.73,12.58
2008-06-30,0,0,5.53,12.55
2008-07-01,0,0,5.15,12.99
2008-07-02,0,0,4.87,12.47
2008-07-03,0,0,3.99,10.41
2008-07-04,0,0,3.38,7.24
2008-07-05,0,0,3.45,7.01
2008-07-06,0,0,4.32,9.39
2008-07-07,0,0,5.41,11.91
2008-07-08,0,0,4.52,12.2
2008-07-09,0,0,3.42,10.29
2008-07-10,0,0,4.68,9.97
2008-07-11,0,0,5.22,12.64
2008-07-12,0,0,4.96,12.16
2008-07-13,0,0,5.46,14.26
2008-07-14,0,0,6.79,16.36
2008-07-15,0,0,5.62,15.39
2008-07-16,0,0,5.2,14.67
2008-07-17,0,0,5.07,12.86
2008-07-18,0,0,5.48,12.76
2008-07-19,0,0,5.39,12.46
2008-07-20,0,0,4.86,12.58
2008-07-21,0,0,5.24,13.14
2008-07-22,0,0,5.6,13.63
2008-07-23,0,0,6.59,13.5
2008-07-24,0,0,5.22,13.49
2008-07-25,0,0,4.73,13.75
2008-07-26,0,0,4.44,13.29
2008-07-27,0,0,4.09,13.59
2008-07-28,0,0,5.32,14.04
2008-07-29,0,0,6.1,14.07
2008-07-30,0,0,5.81,14.41
2008-07-31,0,0,5.11,14.34
2008-08-01,0,0,4.82,14.1
2008-08-02,0,0,5.62,14.85
2008-08-03,0,0,5.85,15.93
2008-08-04,0,0,5.88,15.43
2008-08-05,0,0,5.61,15.32
2008-08-06,0,0,5.21,15.07
2008-08-07,0,0,5.2,14.9
2008-08-08,0,0,4.93,14.88
2008-08-09,0,0,7.73,14.96
2008-08-10,0,0,8.6,15.42
2008-08-11,0,0,7.58,15.03
2008-08-12,0,0,6.48,15.43
2008-08-13,0,0,5.89,14.84
2008-08-14,0,0,6.03,16.02
2008-08-15,0,0,4.63,13
2008-08-16,0,0,5.45,12.39
2008-08-17,0,0,6.41,15.77
2008-08-18,0,0,7.18,19.01
2008-08-19,0,0,6.46,19.58
2008-08-20,0,0,7.56,20.29
2008-08-21,0,0,7.86,19.74
2008-08-22,0,0,7.05,19.4
2008-08-23,0,0,6.96,19.14
2008-08-24,0,0,7.03,17.92
2008-08-25,0,0,6.29,16.83
2008-08-26,0,0,6.01,16.26
2008-08-27,0,0,6.34,16.36
2008-08-28,0,0,5.48,15.42
2008-08-29,0,0,6.26,15.32
2008-08-30,0,0,5.87,13.71
2008-08-31,0,0,5.71,12.75
2008-09-01,0,0,7.19,14.83
2008-09-02,0,0,8.22,17.79
2008-09-03,0,0,7.36,18.97
2008-09-04,0,0,7.34,19.65
2008-09-05,0,0,6.63,20.81
2008-09-06,0,0,8,20.97
2008-09-07,0,0,7.56,20.66
2008-09-08,0,0,6.98,21.56
2008-09-09,0,0,7.21,20.08
2008-09-10,0,0,6.87,19.42
2008-09-11,0,0,8.3,18.81
2008-09-12,0,0,9.42,21.2
2008-09-13,0,0,8.61,21.68
2008-09-14,0,0,9.59,21.44
2008-09-15,0,0,7.49,19.77
2008-09-16,0,0,6.89,19.14
2008-09-17,0,0,8.77,19.49
2008-09-18,0,0,7.19,19.4
2008-09-19,0,0,7.68,17.41
2008-09-20,0,0,7.82,18.98
2008-09-21,0,0,8.5,20.17
2008-09-22,0,0,8.36,19.86
2008-09-23,0,0,7.35,18.86
2008-09-24,0,0,6.94,17.66
2008-09-25,0,0,7.01,18.18
2008-09-26,0,0,7.26,17.97
2008-09-27,0,0,7.95,19.92
2008-09-28,0,0,9.33,21.37
2008-09-29,0,0,8.24,20.5
2008-09-30,0,0,7.85,19.98
2008-10-01,0,0,8.34,21.63
2008-10-02,0,0,7.62,19.57
2008-10-03,0,0,7.79,20.28
2008-10-04,0,0,8.11,22.2
2008-10-05,0,0.06,10,24.64
2008-10-06,0,0.01,10.04,25.35
2008-10-07,0,0,9.89,24.69
2008-10-08,0,0,8.98,23.2
2008-10-09,0,0,8.53,20.75
2008-10-10,0,0,11.15,22.94
2008-10-11,0,0,10.24,25.03
2008-10-12,0,0,10.5,24.77
2008-10-13,0,0,9.3,24.27
2008-10-14,0,0,9.64,23.67
2008-10-15,0,0,10.96,25.09
2008-10-16,0,0,10.46,25.12
2008-10-17,0,0,8.64,23.5
2008-10-18,0.19,0,9.06,23.26
2008-10-19,0,0,8.87,23.05
2008-10-20,0,0,8.69,22.23
2008-10-21,0,0,8.62,21
2008-10-22,0,0,10.45,22.68
2008-10-23,0,0.63,10.26,23.15
2008-10-24,0,0.09,9.62,23.71
2008-10-25,0,0.38,9.52,24.08
2008-10-26,0,2.45,7.52,22.36
2008-10-27,0,2.27,8.23,22.62
2008-10-28,0,0.97,7.41,22.58
2008-10-29,0,2.8,7.13,22.82
2008-10-30,0,0,8.57,23.99
2008-10-31,0,0,10.09,24.42
2008-11-01,0,0,9.48,23.97
2008-11-02,0,0,9.05,22.31
2008-11-03,0,0,9.62,22.2
2008-11-04,0,0,9.05,23.36
2008-11-05,0,0.01,9.28,23.88
2008-11-06,0,0.05,8.7,24.15
2008-11-07,0,0.82,7.62,22.95
2008-11-08,0,0.65,8.09,22.33
2008-11-09,0.01,6.27,6.87,21.28
2008-11-10,0,0,9.25,20.38
2008-11-11,0.53,0,9.13,19.18
2008-11-12,0.56,0,8.95,17.75
2008-11-13,0,0,8.19,17.71
2008-11-14,0.15,0,8.91,19.62
2008-11-15,0,0,9.44,22.57
2008-11-16,0,0,10.02,24.47
2008-11-17,0.01,0,10.41,25.34
2008-11-18,0,0.01,9.75,24.66
2008-11-19,0,0,9.91,24.18
2008-11-20,0,11.99,7.53,21.94
2008-11-21,0,0.23,7.81,22.05
2008-11-22,0,1.56,8.57,22.93
2008-11-23,0,0.24,8.12,23.46
2008-11-24,0,1.15,8.06,23.42
2008-11-25,0,4.09,8.23,23.32
2008-11-26,0,3.17,9.66,22.92
2008-11-27,0,9.8,6.76,20.44
2008-11-28,0,3.19,5.62,19.81
2008-11-29,0,0.6,6.81,20.37
2008-11-30,0.18,3.64,7.85,21.87
2008-12-01,0,1.42,9.57,23.61
2008-12-02,0,2.44,7.5,22.8
2008-12-03,0.01,14.92,7.03,21.69
2008-12-04,0,0.76,6.78,21.7
2008-12-05,0.04,3.98,6.33,21.63
2008-12-06,0,7.33,6.31,21.47
2008-12-07,0,12.65,7.51,21.55
2008-12-08,0,1.35,7.56,21.65
2008-12-09,0.29,2.21,6.4,21.3
2008-12-10,0.01,5.67,7.06,21.19
2008-12-11,0.07,4.49,6.38,20.95
2008-12-12,0.03,12.65,6.12,20.29
2008-12-13,0,5.07,5.93,20.2
2008-12-14,0,12.36,6.12,20
2008-12-15,0,0.69,6.94,21.19
2008-12-16,0,0.16,7.86,21.74
2008-12-17,0,0,8.75,22.37
2008-12-18,0,0.01,8.65,22.57
2008-12-19,0,0,8.13,22.1
2008-12-20,0,0.01,7.16,22.35
2008-12-21,0,0.22,8.97,24.06
2008-12-22,0,0,9.27,24.74
2008-12-23,0,0,11.75,24.6
2008-12-24,0,0,12.44,24.68
2008-12-25,0,0,9.9,24.35
2008-12-26,0,0,10.02,24.47
2008-12-27,0,0,9.8,23.15
2008-12-28,0,0,9.92,19.94
2008-12-29,0,0,9.16,18.74
2008-12-30,0,0,9.25,19.53
2008-12-31,0,0,9.84,19.96
2009-01-01,0,0,9.98,20.24
2009-01-02,0,0,9.89,21.59
2009-01-03,0,0,9.94,23.11
2009-01-04,0,0,9.94,23.96
2009-01-05,0,0,10.48,24.34
2009-01-06,0,0,9.61,24.58
2009-01-07,0,0,9.62,24.96
2009-01-08,0,0,9.78,25.19
2009-01-09,0,0,10.56,24.7
2009-01-10,0,0,9.41,23.3
2009-01-11,0,0,9.76,21.03
2009-01-12,0,0,9.35,21.77
2009-01-13,0,0,9.15,22.62
2009-01-14,0,0,9.57,24.16
2009-01-15,0,0,9.07,26.55
2009-01-16,0,4.96,6.98,24.31
2009-01-17,0,2.08,8.14,23.6
2009-01-18,0,0.87,7.4,23.46
2009-01-19,0,2.09,8.21,24.11
2009-01-20,0,0.33,8.62,24.09
2009-01-21,0,0.14,8.72,23.59
2009-01-22,0,2.63,7.68,23.04
2009-01-23,0,1.05,6.4,20.21
2009-01-24,0,2.44,7.32,21.22
2009-01-25,0,0.58,8.04,22.54
2009-01-26,0,14.64,7.38,20.86
2009-01-27,0,10.13,6.18,19.97
2009-01-28,0.01,2.35,6.58,20.51
2009-01-29,0,0.05,7.41,21.25
2009-01-30,0,0,8.5,22.3
2009-01-31,0,0,8.06,23.06
2009-02-01,0,0,8.13,24.17
2009-02-02,0,2,7.1,22.99
2009-02-03,0,20.26,5.54,21.35
2009-02-04,0,5.07,5.96,21.32
2009-02-05,0,12.87,6.06,20.75
2009-02-06,0,7.8,6.32,19.96
2009-02-07,0,1.08,6.97,20.17
2009-02-08,0,9.35,5.7,19.39
2009-02-09,0,9.26,5.07,19.54
2009-02-10,0.73,8.39,4.74,19.52
2009-02-11,0.1,10.93,6.17,20.24
2009-02-12,0,18.63,6.33,19.95
2009-02-13,0,11.16,5.04,19
2009-02-14,0,3.77,5.18,19.17
2009-02-15,0,5.46,5.5,19.98
2009-02-16,0,28.54,5.06,19.92
2009-02-17,0.61,14.22,5.64,20.07
2009-02-18,0.27,2.62,4.47,19.17
2009-02-19,0.45,8.55,4.2,19.19
2009-02-20,0,14.87,5.05,19.26
2009-02-21,0,11.01,5.79,20
2009-02-22,0,4.44,3.8,19.39
2009-02-23,0,20.59,3.64,18.53
2009-02-24,0,6.58,6.41,19.8
2009-02-25,0,7.23,6.03,19.86
2009-02-26,0,14.67,5.41,19.9
2009-02-27,0,21.23,3.92,19.62
2009-02-28,0,17.98,4.73,19.6
2009-03-01,0,9.92,4.26,19.69
2009-03-02,0,11.07,3.24,19.22
2009-03-03,0,22.08,3.3,18.66
2009-03-04,0,12.89,3.42,18.73
2009-03-05,0,7.14,6.43,19.2
2009-03-06,0,0.11,6.97,18.76
2009-03-07,0,0.04,6.11,18.53
2009-03-08,0,0.2,6.45,18.41
2009-03-09,0,5.96,5.6,17.67
2009-03-10,0,0.96,4.55,17.64
2009-03-11,0,1.44,5.23,18.16
2009-03-12,0,0.08,5.31,17.53
2009-03-13,0,0,5.82,18.28
2009-03-14,0,0.01,5.9,19.84
2009-03-15,0,0.3,5.79,19.61
2009-03-16,0,0.47,5.41,19.71
2009-03-17,0,0.53,5.25,19.2
2009-03-18,0,0,7.48,18.9
2009-03-19,0,0,7.13,17.07
2009-03-20,0,0,7.64,17.34
2009-03-21,0,0,7.54,18.72
2009-03-22,0,0,7.38,19.17
2009-03-23,0,0,6.61,19.59
2009-03-24,0,0,6.67,20.89
2009-03-25,0,0,7.18,20.93
2009-03-26,0,0,8.03,20.84
2009-03-27,0,0,8.09,20.35
2009-03-28,0,0,8,20.57
2009-03-29,0,0,9.31,21.24
2009-03-30,0,0,9.01,21.07
2009-03-31,0,0,8.45,20.97
2009-04-01,0,0,8.2,21.81
2009-04-02,0,0,8.84,22.09
2009-04-03,0,0.02,8.44,21.34
2009-04-04,0,0,8.65,20.8
2009-04-05,0,0,7.54,20.6
2009-04-06,0,0,7.7,20.97
2009-04-07,0,0,8.35,20.51
2009-04-08,0,0,8.52,20.76
2009-04-09,0,0,7.65,20.44
2009-04-10,0,0,7.78,20.58
2009-04-11,0,0,7.54,20.86
2009-04-12,0,0,8.6,19.74
2009-04-13,0,0,7.94,19.51
2009-04-14,0,0,8.26,20.18
2009-04-15,0,0,7.62,20.57
2009-04-16,0,0.02,6.92,20.88
2009-04-17,0,0,6.77,19.73
2009-04-18,0,0,6.18,18.89
2009-04-19,0,0,6.5,19.32
2009-04-20,0,0,7.01,19.85
2009-04-21,0,0,6.87,20.24
2009-04-22,0,0.39,8.44,20.32
2009-04-23,0,0.7,7.11,18.07
2009-04-24,0,0,6.65,16.76
2009-04-25,0,0,6.34,18.77
2009-04-26,0,0,6.26,18.64
2009-04-27,0,0,7.51,18.83
2009-04-28,0,0,6.8,18.78
2009-04-29,0,0,5.74,18.78
2009-04-30,0,0,6.02,19.54
2009-05-01,0,0,6.07,18.37
2009-05-02,0,0,5.73,15.91
2009-05-03,0,0,6.23,15.97
2009-05-04,0,0,6.4,17.04
2009-05-05,0,0,6.02,18.15
2009-05-06,0,0,5.59,19.31
2009-05-07,0,0,6,16.5
2009-05-08,0,0,6.34,17.35
2009-05-09,0,0.03,6.6,17.84
2009-05-10,0,0.14,5.33,17.42
2009-05-11,0,0.04,5.77,16.62
2009-05-12,0,0.01,6.22,17.09
2009-05-13,0,0.93,5.58,16.79
2009-05-14,0,0.27,5.3,16.46
2009-05-15,0,0.11,4.87,16.27
2009-05-16,0,0,5.44,14.98
2009-05-17,0,0,4.39,15.03
2009-05-18,0,0,5.69,15.7
2009-05-19,0,0,5.52,17.33
2009-05-20,0,0,6.38,17.5
2009-05-21,0,0,6.32,17.07
2009-05-22,0,0,5.44,16.73
2009-05-23,0,0,5.85,16.35
2009-05-24,0,0,4.54,15.84
2009-05-25,0,0,4.45,15.78
2009-05-26,0,0,5.89,16.19
2009-05-27,0,0,5.3,15.8
2009-05-28,0,0,5.19,15.06
2009-05-29,0,0,4.4,14.89
2009-05-30,0,0,4.55,15.51
2009-05-31,0,0,4.7,15.88
2009-06-01,0,0,5.21,15.17
2009-06-02,0,0,4.62,15.2
2009-06-03,0,0,4.41,15.72
2009-06-04,0,0,4.27,15.7
2009-06-05,0,0,4.76,15.81
2009-06-06,0,0,4.76,15.7
2009-06-07,0,0,4.3,14.96
2009-06-08,0,0,6.11,10.8
2009-06-09,0,0.74,4.6,11.15
2009-06-10,0,0,4.21,11.34
2009-06-11,0,0,4.91,13.78
2009-06-12,0,0,5.5,14.13
2009-06-13,0,0,4.3,13.2
2009-06-14,0,0,4.77,15.6
2009-06-15,0,0,5.14,16.74
2009-06-16,0,0,4.13,14.7
2009-06-17,0,0,4.89,14.44
2009-06-18,0,0.82,5.71,15.55
2009-06-19,0,0.18,5.47,16.03
2009-06-20,0,0.02,5.94,15.68
2009-06-21,0,0,5.66,14.25
2009-06-22,0,0.01,4,10.48
2009-06-23,0,0.03,3.45,8.35
2009-06-24,0,0,3.82,9.8
2009-06-25,0,0,3.88,11.73
2009-06-26,0,0,5.57,12.03
2009-06-27,0,0,5.09,12.05
2009-06-28,0,0,4.52,11.46
2009-06-29,0,0,4.34,11.79
2009-06-30,0,0,5.18,12.4
2009-07-01,0,0,5.61,12.31
2009-07-02,0,0,5.27,11.54
2009-07-03,0,0,4.88,11.58
2009-07-04,0,0,4.63,11.13
2009-07-05,0,0,4.82,11.34
2009-07-06,0,0,4.87,11.59
2009-07-07,0,0,5.85,12.33
2009-07-08,0,0,6.32,12.43
2009-07-09,0,0,6.14,11.96
2009-07-10,0,0,5.71,12.25
2009-07-11,0,0,3.73,9.01
2009-07-12,0,0,4.23,9.17
2009-07-13,0,0,4.03,10.41
2009-07-14,0,0,4.3,7.65
2009-07-15,0,0,4.93,9.08
2009-07-16,0,0,5.73,11.06
2009-07-17,0,0,5.41,12.2
2009-07-18,0,0,5.68,13.25
2009-07-19,0,0,5.13,13.26
2009-07-20,0,0,4.67,13.22
2009-07-21,0,0,4.39,13.35
2009-07-22,0,0,4.21,13.3
2009-07-23,0,0,5.4,11.76
2009-07-24,0,0,6.02,9.39
2009-07-25,0,0,5.85,9.15
2009-07-26,0,0,6.69,10.74
2009-07-27,0,0,6.4,12.15
2009-07-28,0,0,6.12,13.34
2009-07-29,0,0,5.72,13.87
2009-07-30,0,0,4.75,12.72
2009-07-31,0,0,4.46,9.53
2009-08-01,0,0,4.74,9.81
2009-08-02,0,0,4.64,11.88
2009-08-03,0,0,5.23,13.9
2009-08-04,0,0,5.51,14.04
2009-08-05,0,0,4.92,13.95
2009-08-06,0,0,6.19,15.23
2009-08-07,0,0,6.84,17.27
2009-08-08,0,0,5.98,17.5
2009-08-09,0,0,5.48,16.62
2009-08-10,0,0,5.56,16.66
2009-08-11,0,0,6.1,16.19
2009-08-12,0,0,5.37,15.42
2009-08-13,0,0,5.85,15.09
2009-08-14,0,0,6.3,16.27
2009-08-15,0,0,6.8,17.64
2009-08-16,0,0,8.58,18.48
2009-08-17,0,0,7.78,18.05
2009-08-18,0,0,6.03,14.37
2009-08-19,0,0,5.23,12.19
2009-08-20,0,0,6.48,13.12
2009-08-21,0,0,6.56,15.84
2009-08-22,0,0,7.35,17.2
2009-08-23,0,0,5.95,18.54
2009-08-24,0,0,7.59,18.61
2009-08-25,0,0,7.08,18.61
2009-08-26,0,0,7.18,18.13
2009-08-27,0,0,6.19,18.64
2009-08-28,0,0,7.52,18.79
2009-08-29,0,0,7.82,18.79
2009-08-30,0,0,6.92,18.65
2009-08-31,0,0,7.13,18.65
2009-09-01,0,0,7,18.46
2009-09-02,0,0,6.73,19.41
2009-09-03,0,0,7.34,20.22
2009-09-04,0,0,8.41,20.53
2009-09-05,0,0,8.06,20.7
2009-09-06,0,0,7.98,20.59
2009-09-07,0,0,7.42,19.09
2009-09-08,0,0,6.6,17.64
2009-09-09,0,0,7.73,17.02
2009-09-10,0,0,7.2,18.92
2009-09-11,0,0,7.8,19.86
2009-09-12,0,0,7.37,20.67
2009-09-13,0,0.01,8.43,22.11
2009-09-14,0,0,7.07,21.3
2009-09-15,0,0,6.87,21.28
2009-09-16,0,0,6.87,20.33
2009-09-17,0,0,7.34,18.21
2009-09-18,0,0,9.74,16.31
2009-09-19,0,0,10.02,18.71
2009-09-20,0,0,10.71,21.35
2009-09-21,0,0,8.09,22.21
2009-09-22,0,0.02,7.5,22.02
2009-09-23,0,0.01,7.61,21.82
2009-09-24,0,0.38,8.38,21.42
2009-09-25,0,0,8.03,19.95
2009-09-26,0,0,8.39,20.18
2009-09-27,0,0,8.62,21.96
2009-09-28,0,0,10.33,22.87
2009-09-29,0,0.11,9.18,23.86
2009-09-30,0,0.4,8.02,21.96
2009-10-01,0,1.69,6.76,20.18
2009-10-02,0,0.68,7.6,19.96
2009-10-03,0,0,8.05,18.26
2009-10-04,0,0,7.69,17.88
2009-10-05,0,0,8.09,19.2
2009-10-06,0,0,8.22,20.82
2009-10-07,0,0,7.97,21.61
2009-10-08,0,0,8.78,21.72
2009-10-09,0,0.05,8.65,22.66
2009-10-10,0,0.18,9.59,23.1
2009-10-11,0,0,8.24,19.91
2009-10-12,0,0,7.76,18.85
2009-10-13,0,0,9.67,20.85
